stage,dataset_size,seed,normal_scenario,attack_type,attack_family,expected_action,challenge_recall,policy_success,mean_score
hardened_v3,1000,44,normal_staggered,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9350000000000002
hardened_v3,1000,44,normal_staggered,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.545
full_v2,1000,44,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.9666666666666668
full_v2,1000,44,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.666666666666667
full_v2,1000,44,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.46666666666666673
full_v2,1000,44,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.41
full_v2,1000,44,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.6916666666666668
full_v2,1000,44,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.6783333333333333
full_v2,1000,44,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6308333333333334
full_v2,1000,44,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6941666666666667
full_v2,1000,44,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7491666666666665
full_v2,1000,44,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7316666666666666
full_v2,1000,44,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,1000,44,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.165
full_v2,1000,44,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.13583333333333333
full_v2,1000,44,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,0.5,0.5,0.515
full_v2,1000,44,normal_nat_burst,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.3083333333333333
full_v2,1000,44,normal_nat_burst,attack_lateral_known_path,evasive,challenge,0.6666666666666666,0.6666666666666666,0.49333333333333335
full_v2,1000,44,normal_nat_burst,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.41
hardened_v3,1000,44,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.7566666666666667
hardened_v3,1000,44,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.45333333333333337
hardened_v3,1000,44,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.25666666666666665
hardened_v3,1000,44,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.4166666666666667
hardened_v3,1000,44,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.7683333333333334
hardened_v3,1000,44,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.7550000000000002
hardened_v3,1000,44,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.7108333333333334
hardened_v3,1000,44,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9950000000000001
hardened_v3,1000,44,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7558333333333334
hardened_v3,1000,44,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.805
hardened_v3,1000,44,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,1000,44,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.40333333333333327
hardened_v3,1000,44,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.37999999999999995
hardened_v3,1000,44,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9700000000000001
hardened_v3,1000,44,normal_nat_burst,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.47500000000000003
hardened_v3,1000,44,normal_nat_burst,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9066666666666668
hardened_v3,1000,44,normal_nat_burst,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5700000000000002
full_v2,1000,45,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.96125
full_v2,1000,45,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.6600000000000001
full_v2,1000,45,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.4566666666666667
full_v2,1000,45,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.43
full_v2,1000,45,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.6583333333333333
full_v2,1000,45,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.6383333333333334
full_v2,1000,45,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6116666666666667
full_v2,1000,45,normal_staggered,attack_subsystem_lateral,known,challenge,0.9166666666666666,0.9166666666666666,0.6699999999999999
full_v2,1000,45,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.6916666666666668
full_v2,1000,45,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.6916666666666668
full_v2,1000,45,normal_staggered,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,1000,45,normal_staggered,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.16
full_v2,1000,45,normal_staggered,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.2075
full_v2,1000,45,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,0.4166666666666667,0.4166666666666667,0.49666666666666676
full_v2,1000,45,normal_staggered,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.3
full_v2,1000,45,normal_staggered,attack_lateral_known_path,evasive,challenge,0.8333333333333334,0.8333333333333334,0.555
full_v2,1000,45,normal_staggered,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.385
hardened_v3,1000,45,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.71625
hardened_v3,1000,45,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.4154166666666667
hardened_v3,1000,45,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.20708333333333337
hardened_v3,1000,45,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.4033333333333333
hardened_v3,1000,45,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.7316666666666668
hardened_v3,1000,45,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.715
hardened_v3,1000,45,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6816666666666666
hardened_v3,1000,45,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9791666666666666
hardened_v3,1000,45,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.6708333333333334
hardened_v3,1000,45,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.765
hardened_v3,1000,45,normal_staggered,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,1000,45,normal_staggered,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.3983333333333334
hardened_v3,1000,45,normal_staggered,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.43999999999999995
hardened_v3,1000,45,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9666666666666668
hardened_v3,1000,45,normal_staggered,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.43999999999999995
hardened_v3,1000,45,normal_staggered,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9433333333333335
hardened_v3,1000,45,normal_staggered,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.545
full_v2,1000,45,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.9737499999999999
full_v2,1000,45,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.6800000000000002
full_v2,1000,45,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.47666666666666674
full_v2,1000,45,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.3833333333333333
full_v2,1000,45,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.6741666666666668
full_v2,1000,45,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.6566666666666667
full_v2,1000,45,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6316666666666667
full_v2,1000,45,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6716666666666665
full_v2,1000,45,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7083333333333334
full_v2,1000,45,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7083333333333334
full_v2,1000,45,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,1000,45,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.14083333333333334
full_v2,1000,45,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.08166666666666667
full_v2,1000,45,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,0.16666666666666666,0.16666666666666666,0.44749999999999995
full_v2,1000,45,normal_nat_burst,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.24000000000000002
full_v2,1000,45,normal_nat_burst,attack_lateral_known_path,evasive,challenge,0.8333333333333334,0.8333333333333334,0.565
full_v2,1000,45,normal_nat_burst,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.37999999999999995
hardened_v3,1000,45,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.7058333333333334
hardened_v3,1000,45,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.4083333333333334
hardened_v3,1000,45,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.20541666666666666
hardened_v3,1000,45,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.3329166666666667
hardened_v3,1000,45,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.7341666666666667
hardened_v3,1000,45,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.7100000000000001
hardened_v3,1000,45,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6916666666666668
hardened_v3,1000,45,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9908333333333332
hardened_v3,1000,45,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.6570833333333334
hardened_v3,1000,45,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.775
hardened_v3,1000,45,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,1000,45,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.3733333333333333
hardened_v3,1000,45,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.32
hardened_v3,1000,45,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9433333333333334
hardened_v3,1000,45,normal_nat_burst,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.4000000000000001
hardened_v3,1000,45,normal_nat_burst,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9566666666666669
hardened_v3,1000,45,normal_nat_burst,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5400000000000001
full_v2,1000,46,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.945
full_v2,1000,46,normal_staggered,attack_new_ua_family,known,challenge,0.9166666666666666,0.9166666666666666,0.6354166666666669
full_v2,1000,46,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.4295833333333334
full_v2,1000,46,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.4166666666666667
full_v2,1000,46,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.645
full_v2,1000,46,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.6283333333333333
full_v2,1000,46,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.5950000000000001
full_v2,1000,46,normal_staggered,attack_subsystem_lateral,known,challenge,0.9166666666666666,0.9166666666666666,0.6537499999999999
full_v2,1000,46,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.6870833333333334
full_v2,1000,46,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.69
full_v2,1000,46,normal_staggered,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,1000,46,normal_staggered,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.16833333333333333
full_v2,1000,46,normal_staggered,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.2225
full_v2,1000,46,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,0.3333333333333333,0.3333333333333333,0.49999999999999994
full_v2,1000,46,normal_staggered,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.2633333333333333
full_v2,1000,46,normal_staggered,attack_lateral_known_path,evasive,challenge,0.6666666666666666,0.6666666666666666,0.5325
full_v2,1000,46,normal_staggered,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.40499999999999997
hardened_v3,1000,46,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.7079166666666667
hardened_v3,1000,46,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.40416666666666673
hardened_v3,1000,46,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.20083333333333334
hardened_v3,1000,46,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.39250000000000007
hardened_v3,1000,46,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.7183333333333334
hardened_v3,1000,46,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.7016666666666667
hardened_v3,1000,46,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6683333333333333
hardened_v3,1000,46,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9791666666666666
hardened_v3,1000,46,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.6395833333333334
hardened_v3,1000,46,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.7516666666666666
hardened_v3,1000,46,normal_staggered,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,1000,46,normal_staggered,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.38833333333333325
hardened_v3,1000,46,normal_staggered,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.4249999999999999
hardened_v3,1000,46,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9516666666666668
hardened_v3,1000,46,normal_staggered,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.4249999999999999
hardened_v3,1000,46,normal_staggered,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9250000000000003
hardened_v3,1000,46,normal_staggered,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5466666666666667
full_v2,1000,46,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.9616666666666666
full_v2,1000,46,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.6633333333333336
full_v2,1000,46,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.4483333333333334
full_v2,1000,46,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.375
full_v2,1000,46,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.6658333333333334
full_v2,1000,46,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.6312500000000001
full_v2,1000,46,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.5979166666666668
full_v2,1000,46,normal_nat_burst,attack_subsystem_lateral,known,challenge,0.9166666666666666,0.9166666666666666,0.6683333333333333
full_v2,1000,46,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.69625
full_v2,1000,46,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7141666666666667
full_v2,1000,46,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,1000,46,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.15000000000000002
full_v2,1000,46,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.10000000000000002
full_v2,1000,46,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,0.25,0.25,0.4750000000000001
full_v2,1000,46,normal_nat_burst,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.19166666666666665
full_v2,1000,46,normal_nat_burst,attack_lateral_known_path,evasive,challenge,0.75,0.75,0.5491666666666667
full_v2,1000,46,normal_nat_burst,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.37666666666666665
hardened_v3,1000,46,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.7441666666666666
hardened_v3,1000,46,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.45708333333333334
hardened_v3,1000,46,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.24375
hardened_v3,1000,46,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.36083333333333334
hardened_v3,1000,46,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.7333333333333334
hardened_v3,1000,46,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.7016666666666668
hardened_v3,1000,46,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6683333333333333
hardened_v3,1000,46,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9824999999999999
hardened_v3,1000,46,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.6879166666666666
hardened_v3,1000,46,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7816666666666666
hardened_v3,1000,46,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,1000,46,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.35833333333333334
hardened_v3,1000,46,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.32
hardened_v3,1000,46,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9516666666666667
hardened_v3,1000,46,normal_nat_burst,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.36999999999999994
hardened_v3,1000,46,normal_nat_burst,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9316666666666668
hardened_v3,1000,46,normal_nat_burst,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5316666666666667
full_v2,5000,42,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.9408333333333333
full_v2,5000,42,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.6450000000000001
full_v2,5000,42,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.4479166666666667
full_v2,5000,42,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.36333333333333334
full_v2,5000,42,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.5845833333333335
full_v2,5000,42,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.6016666666666667
full_v2,5000,42,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.5537500000000001
full_v2,5000,42,normal_staggered,attack_subsystem_lateral,known,challenge,0.75,0.75,0.6116666666666667
full_v2,5000,42,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.65125
full_v2,5000,42,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.64
full_v2,5000,42,normal_staggered,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,5000,42,normal_staggered,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.12333333333333335
full_v2,5000,42,normal_staggered,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.13583333333333333
full_v2,5000,42,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,0.08333333333333333,0.08333333333333333,0.4058333333333333
full_v2,5000,42,normal_staggered,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.25333333333333335
full_v2,5000,42,normal_staggered,attack_lateral_known_path,evasive,challenge,0.6666666666666666,0.6666666666666666,0.5908333333333333
full_v2,5000,42,normal_staggered,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.3483333333333334
hardened_v3,5000,42,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.6741666666666667
hardened_v3,5000,42,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.38083333333333336
hardened_v3,5000,42,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.1779166666666667
hardened_v3,5000,42,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.3133333333333334
hardened_v3,5000,42,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.67
hardened_v3,5000,42,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.6866666666666666
hardened_v3,5000,42,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6366666666666667
hardened_v3,5000,42,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9733333333333333
hardened_v3,5000,42,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.6016666666666667
hardened_v3,5000,42,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.7200000000000001
hardened_v3,5000,42,normal_staggered,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,5000,42,normal_staggered,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.3383333333333334
hardened_v3,5000,42,normal_staggered,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.35000000000000003
hardened_v3,5000,42,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9083333333333335
hardened_v3,5000,42,normal_staggered,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.41333333333333333
hardened_v3,5000,42,normal_staggered,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9533333333333336
hardened_v3,5000,42,normal_staggered,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5150000000000001
full_v2,5000,42,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.9483333333333333
full_v2,5000,42,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.6645833333333335
full_v2,5000,42,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.45166666666666666
full_v2,5000,42,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.3508333333333334
full_v2,5000,42,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.6625000000000001
full_v2,5000,42,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.6579166666666668
full_v2,5000,42,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6033333333333334
full_v2,5000,42,normal_nat_burst,attack_subsystem_lateral,known,challenge,0.8333333333333334,0.8333333333333334,0.6604166666666668
full_v2,5000,42,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.7170833333333334
full_v2,5000,42,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7033333333333335
full_v2,5000,42,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,5000,42,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.15083333333333332
full_v2,5000,42,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.12750000000000003
full_v2,5000,42,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,0.3333333333333333,0.3333333333333333,0.4575
full_v2,5000,42,normal_nat_burst,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.26833333333333337
full_v2,5000,42,normal_nat_burst,attack_lateral_known_path,evasive,challenge,0.75,0.75,0.5558333333333333
full_v2,5000,42,normal_nat_burst,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.37999999999999995
hardened_v3,5000,42,normal_nat_burst,attack_new_device,known,challenge,1.0,1.0,0.6966666666666668
hardened_v3,5000,42,normal_nat_burst,attack_new_ua_family,known,challenge,1.0,1.0,0.40750000000000003
hardened_v3,5000,42,normal_nat_burst,attack_new_os,known,warn,0.0,1.0,0.19708333333333336
hardened_v3,5000,42,normal_nat_burst,attack_off_hours,known,warn,0.0,1.0,0.32750000000000007
hardened_v3,5000,42,normal_nat_burst,attack_failed_spike,known,challenge,1.0,1.0,0.7600000000000001
hardened_v3,5000,42,normal_nat_burst,attack_login_velocity,known,challenge,1.0,1.0,0.7583333333333334
hardened_v3,5000,42,normal_nat_burst,attack_concurrent_sessions,known,challenge,1.0,1.0,0.7008333333333333
hardened_v3,5000,42,normal_nat_burst,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9933333333333333
hardened_v3,5000,42,normal_nat_burst,attack_new_passkey,known,challenge,1.0,1.0,0.67625
hardened_v3,5000,42,normal_nat_burst,attack_permission_change,known,challenge,1.0,1.0,0.7949999999999999
hardened_v3,5000,42,normal_nat_burst,attack_combined_ato,known,block,1.0,1.0,0.9800000000000001
hardened_v3,5000,42,normal_nat_burst,attack_failed_near_threshold,evasive,challenge,1.0,1.0,0.3833333333333333
hardened_v3,5000,42,normal_nat_burst,attack_velocity_near_threshold,evasive,challenge,1.0,1.0,0.35999999999999993
hardened_v3,5000,42,normal_nat_burst,attack_concurrent_near_threshold,evasive,challenge,1.0,1.0,0.9416666666666668
hardened_v3,5000,42,normal_nat_burst,attack_session_exfiltration,evasive,challenge,1.0,1.0,0.4716666666666667
hardened_v3,5000,42,normal_nat_burst,attack_lateral_known_path,evasive,challenge,1.0,1.0,0.9500000000000002
hardened_v3,5000,42,normal_nat_burst,attack_low_slow_ato,evasive,challenge,1.0,1.0,0.5600000000000002
full_v2,5000,43,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.9704166666666666
full_v2,5000,43,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.6666666666666669
full_v2,5000,43,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.47666666666666674
full_v2,5000,43,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.3933333333333333
full_v2,5000,43,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.6675000000000001
full_v2,5000,43,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.6925
full_v2,5000,43,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.6491666666666668
full_v2,5000,43,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.6825
full_v2,5000,43,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.7233333333333333
full_v2,5000,43,normal_staggered,attack_permission_change,known,challenge,1.0,1.0,0.7366666666666667
full_v2,5000,43,normal_staggered,attack_combined_ato,known,block,1.0,1.0,1.0
full_v2,5000,43,normal_staggered,attack_failed_near_threshold,evasive,challenge,0.0,0.0,0.1991666666666667
full_v2,5000,43,normal_staggered,attack_velocity_near_threshold,evasive,challenge,0.0,0.0,0.19833333333333333
full_v2,5000,43,normal_staggered,attack_concurrent_near_threshold,evasive,challenge,0.3333333333333333,0.3333333333333333,0.49333333333333335
full_v2,5000,43,normal_staggered,attack_session_exfiltration,evasive,challenge,0.0,0.0,0.36000000000000004
full_v2,5000,43,normal_staggered,attack_lateral_known_path,evasive,challenge,0.8333333333333334,0.8333333333333334,0.5825
full_v2,5000,43,normal_staggered,attack_low_slow_ato,evasive,challenge,0.0,0.0,0.4183333333333334
hardened_v3,5000,43,normal_staggered,attack_new_device,known,challenge,1.0,1.0,0.745
hardened_v3,5000,43,normal_staggered,attack_new_ua_family,known,challenge,1.0,1.0,0.42958333333333343
hardened_v3,5000,43,normal_staggered,attack_new_os,known,warn,0.0,1.0,0.24458333333333335
hardened_v3,5000,43,normal_staggered,attack_off_hours,known,warn,0.0,1.0,0.3779166666666667
hardened_v3,5000,43,normal_staggered,attack_failed_spike,known,challenge,1.0,1.0,0.7375000000000002
hardened_v3,5000,43,normal_staggered,attack_login_velocity,known,challenge,1.0,1.0,0.7658333333333335
hardened_v3,5000,43,normal_staggered,attack_concurrent_sessions,known,challenge,1.0,1.0,0.7158333333333333
hardened_v3,5000,43,normal_staggered,attack_subsystem_lateral,known,challenge,1.0,1.0,0.9933333333333333
hardened_v3,5000,43,normal_staggered,attack_new_passkey,known,challenge,1.0,1.0,0.7170833333333334
